Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
posi3,"5,14","5,09","10,51","8,14","-21,88%",ON,"0,000",86,"0,07","0,07",165.668,1.540.712,55,1.665.334.000,"0,5142","0,4182","18,66%","0,0000","18,66%",4.431.349.000,3.073.771.000,1.235.396.000,527.643.000,707.753.000,728.852.000,1.436.605.000,Novo Mercado,"51,33%",Tecnologia da Informação,Computadores e Equipamentos,Computadores e Equipamentos,34.055,226,110,33.719,-,
powe3,"10,90",-,-,-,-%,ON,"0,000",0,"2,86","2,86",195.061,0,12,988.330.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.584.222.000,1.271.361.000,37.913.000,425.197.000,-387.284.000,977.237.930,589.953.930,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,5.844,76,35,5.733,-,
ppar3,"14,60",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,53.258.000,"16,3321","0,0000","100,00%","0,0000","100,00%",73.506.000,6.873.000,0,6.676.000,-6.676.000,2.160.800,-4.515.200,,--%,Financeiro e Outros,Outros,Outros,12,0,2,10,-,
ppla11,"1,79","1,70","3,98",-,"-50,69%",,"0,000",0,"15,00","15,00",1,4,1,9.000,,,%,,%,524.000,515.000,0,0,0,5.038.252,5.038.252,,"100,00%",Financeiro e Outros,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,8,8,0,0,-,
prio3,"41,56","38,92","50,86",-,"-9,85%",ON,"1,632",626,"0,07","0,07",770.963,36.296.938,130,18.191.409.000,"0,0726","0,0000","100,00%","0,0000","100,00%",43.300.018.000,17.234.001.000,19.458.825.000,11.769.768.000,7.689.057.000,37.074.010.857,44.763.067.857,Novo Mercado,"89,56%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,112.797,1.521,844,110.432,-,
prnr3,"13,35","9,81","15,27",-,"11,90%",ON,"0,000",0,"10,26","10,26",798,9.241,3,330.381.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.192.938.000,617.973.000,453.635.000,193.115.000,260.520.000,623.722.106,884.242.106,Novo Mercado,"98,27%",Bens Industriais,Serviços,Serviços Diversos,15.225,61,163,15.001,-,
pssa3,"38,60","25,15","40,00","4,28","41,13%",ON,"0,000",66,"0,52","0,52",2.462.422,77.689.414,123,13.418.939.000,"0,8811","1,1219","27,33%","0,0000","27,33%",46.284.288.000,26.934.923.000,0,11.485.227.000,-11.485.227.000,24.958.221.916,13.472.994.916,Novo Mercado,"28,23%",Financeiro e Outros,Previdência e Seguros,Seguradoras,100.816,644,388,99.784,-,
ptbl3,"3,98","3,81","7,59",-,"-45,18%",ON,"0,000",1,"1,25","1,25",240.020,1.653.738,18,394.826.000,"0,2101","0,0000","100,00%","0,0000","100,00%",3.245.858.000,1.112.935.000,1.191.014.000,180.983.000,1.010.031.000,561.127.806,1.571.158.806,Novo Mercado,"34,99%",Bens Industriais,Construção e Engenharia,Produtos para Construção,24.690,69,237,24.384,-,
ptca11,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,86.284.000,,,%,,%,269.409.000,200.422.000,117.843.000,57.275.000,60.568.000,0,60.568.000,,--%,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,2,0,2,0,-,
ptca3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,86.284.000,"1,1472","0,3914","65,88%","0,0000","65,88%",269.409.000,200.422.000,117.843.000,57.275.000,60.568.000,0,60.568.000,,--%,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,2,0,2,0,-,
ptnt3,"8,00","8,00","13,34","3,38","-22,25%",ON,"0,000",0,"5,00","5,00",100,1.260,1,481.583.320,"0,2123","0,2707","27,53%","0,0000","27,53%",877.647.024,439.796.997,261.222.666,163.398.300,97.824.366,323.515.732,421.340.098,,"66,52%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,37.723,0,65,37.658,-,
ptnt4,"6,10","5,58","8,16","4,44","-23,08%",PN,"0,000",0,"5,00","5,00",100,780,1,481.583.320,"0,2123","0,2707","27,53%","0,0000","27,53%",877.647.024,439.796.997,261.222.666,163.398.300,97.824.366,323.515.732,421.340.098,,"66,52%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,37.723,0,65,37.658,-,
qgep3,"14,54",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,4.174.495.000,"0,1500","0,0000","100,00%","0,0000","100,00%",12.848.879.000,5.563.309.000,6.202.029.000,4.992.134.000,1.209.895.000,-,-,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,39.783,134,539,39.110,-,
qual3,"2,15","1,35","3,41",-,"-30,65%",ON,"0,000",190,"0,91","0,91",715.993,1.489.265,66,1.316.777.000,"0,0792","0,0000","100,00%","0,0000","100,00%",4.382.903.000,1.668.724.000,1.939.058.000,883.557.000,1.055.501.000,610.630.799,1.666.131.799,Novo Mercado,"98,22%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,54.554,611,611,53.332,-,
qusw3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,93.740.049,"0,0000","5,4476","0,00%","0,0000","0,00%",254.251.572,120.947.196,74.739.974,33.263.673,41.476.301,0,41.476.301,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,9,1,1,7,-,
qvqp3b,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,117.000,"0,0000","0,0000","0,00%","0,0000","0,00%",117.000,117.000,0,114.000,-114.000,0,-114.000,,--%,Financeiro e Outros,Outros,Outros,2,1,1,0,-,
radl3,"23,63","23,63","29,84","1,66","-17,29%",ON,"1,486",177,"1,03","1,03",2.060.943,56.366.791,869,6.302.638.000,"0,2068","0,3438","66,29%","0,0000","66,29%",21.955.996.000,12.890.406.000,3.274.185.000,410.511.000,2.863.674.000,40.596.510.136,43.460.184.136,Novo Mercado,"74,89%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,55.661,1.651,204,53.806,-,
rail3,"19,11","18,79","23,97","0,48","-13,53%",ON,"1,138",168,"0,14","0,14",749.037,16.830.861,115,14.987.441.000,"0,0660","0,0924","39,97%","0,0000","39,97%",49.813.935.000,11.630.021.000,19.485.799.000,7.171.913.000,12.313.886.000,35.446.545.615,47.760.431.615,Novo Mercado,"65,62%",Bens Industriais,Transporte,Transporte Ferroviário,72.788,112,1.970,70.706,-,
raiz4,"2,47","2,43","4,15","6,29","-33,24%",PN,"0,144",147,"2,55","2,55",15.076.085,51.560.211,833,22.125.564.000,"0,1375","0,0262","80,91%","0,0000","80,91%",128.183.310.000,56.481.123.000,47.164.757.000,14.819.906.000,32.344.851.000,25.570.698.425,57.915.549.425,Nível 2,"11,58%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,121.469,364,655,120.450,-,
rani3,"6,98","6,89","10,57","7,55","-33,08%",ON,"0,000",50,"0,49","0,49",174.857,1.624.422,27,1.252.342.000,"0,8533","0,5267","38,28%","0,0000","38,28%",3.483.185.000,1.145.828.000,1.657.877.000,586.089.000,1.071.788.000,1.674.012.835,2.745.800.835,Novo Mercado,"44,27%",Materiais Básicos,Embalagens,Embalagens,39.418,2,416,39.000,-,
rani4,"5,50",-,-,-,-%,PN,"0,000",0,"10,00","10,00",5.207,0,17,1.252.342.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.483.185.000,1.145.828.000,1.657.877.000,586.089.000,1.071.788.000,1.674.012.835,2.745.800.835,Novo Mercado,"44,27%",Materiais Básicos,Embalagens,Embalagens,39.418,2,416,39.000,-,
rapt3,"8,62","7,63","11,93","5,96","-24,45%",ON,"0,000",0,"5,16","5,16",296,3.155,2,4.365.861.000,"0,2224","0,1543","30,64%","0,0000","30,64%",13.931.994.000,8.167.708.000,5.987.617.000,1.892.210.000,4.095.407.000,3.172.948.754,7.268.355.754,Nível 1,"60,11%",Bens Industriais,Material de Transporte,Material Rodoviário,40.022,590,348,39.084,-,
rapt4,"10,19","8,91","13,29","5,04","-20,08%",PN,"0,000",56,"0,73","0,73",116.058,1.482.061,29,4.365.861.000,"0,2224","0,1543","30,64%","0,0000","30,64%",13.931.994.000,8.167.708.000,5.987.617.000,1.892.210.000,4.095.407.000,3.172.948.754,7.268.355.754,Nível 1,"60,11%",Bens Industriais,Material de Transporte,Material Rodoviário,40.022,590,348,39.084,-,
rcsl3,"5,41","2,65","13,80",-,"-34,34%",ON,"0,000",0,"81,59","81,59",96.910,167.654,89,-2.377.000,"0,0000","0,0000","0,00%","0,0000","0,00%",57.584.000,21.610.000,0,37.000,-37.000,86.255.433,86.218.433,,"58,90%",Bens Industriais,Material de Transporte,Material Rodoviário,17.056,13,30,17.013,-,
rcsl4,"1,35","0,80","3,88",-,"-62,91%",PN,"0,000",0,"6,15","6,15",2.100,1.449,3,-2.377.000,"0,0000","0,0000","0,00%","0,0000","0,00%",57.584.000,21.610.000,0,37.000,-37.000,86.255.433,86.218.433,,"58,90%",Bens Industriais,Material de Transporte,Material Rodoviário,17.056,13,30,17.013,-,
rdni3,"2,31","2,31","4,90",-,"-48,67%",ON,"0,000",0,"5,00","5,00",1.000,4.180,2,322.857.000,"0,5692","0,0000","100,00%","0,0000","100,00%",1.660.837.000,668.652.000,569.524.000,33.433.000,536.091.000,101.108.256,637.199.256,Novo Mercado,"34,36%",Consumo Cíclico,Construção Civil,Incorporações,1.013,21,52,940,-,
rdor3,"26,81","23,10","34,61","2,35","-4,59%",ON,"1,512",180,"0,35","0,35",4.771.476,122.579.218,2.141,23.802.368.000,"0,1846","0,4451","141,08%","0,0000","141,08%",95.294.234.000,46.428.793.000,36.268.799.000,33.705.647.000,2.563.152.000,61.375.934.338,63.939.086.338,Novo Mercado,"50,03%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,56.182,0,2.031,54.151,-,
recv3,"15,98","15,64","22,61","17,22","-18,84%",ON,"0,217",35,"0,35","0,35",2.647.990,61.009.690,733,4.574.388.000,"0,9901","2,7512","177,87%","0,0000","177,87%",7.708.991.000,2.001.132.000,1.716.974.000,1.500.360.000,216.614.000,4.689.364.973,4.905.978.973,Novo Mercado,"93,79%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,11.722,740,86,10.896,-,
rede3,"6,38","6,04","7,52","9,15","5,63%",ON,"0,000",0,"5,00","5,00",11,76,1,4.108.031.000,"0,7113","0,5836","17,94%","0,0000","17,94%",29.840.881.000,8.061.011.000,14.411.815.000,2.884.269.000,11.527.546.000,13.463.863.126,24.991.409.126,,"0,25%",Utilidade Pública,Energia Elétrica,Energia Elétrica,8.716,5,682,8.029,-,
rent3,"32,19","32,19","62,57","4,86","-48,43%",ON,"1,551",441,"0,04","0,04",8.369.098,451.261.764,405,25.638.668.000,"1,5314","1,1811","22,88%","0,0000","22,88%",82.593.685.000,19.687.842.000,43.156.553.000,11.526.254.000,31.630.299.000,34.849.560.977,66.479.859.977,Novo Mercado,"89,23%",Consumo Cíclico,Diversos,Aluguel de carros,50.532,773,1.637,48.122,-,
rlog3,"23,08",-,-,-,-%,ON,"0,000",0,"12,49","12,49",312.960,0,110,2.507.239.000,"0,0000","0,0000","0,00%","0,0000","0,00%",46.607.632.000,11.572.336.000,22.777.523.000,8.473.707.000,14.303.816.000,10.691.215.482,24.995.031.482,,--%,Bens Industriais,Transporte,Transporte Ferroviário,12.185,2,236,11.947,-,
rnew11,"2,82","2,50","4,47",-,"-23,16%",,"0,000",0,"5,00","5,00",4.003,14.051,3,884.947.000,,,%,,%,2.962.826.000,161.231.000,1.130.028.000,83.050.000,1.046.978.000,234.514.919,1.281.492.919,Nível 2,"30,34%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.515,0,65,11.450,-,1 ON (RNEW3)
rnew3,"0,93","0,82","1,49",-,"-23,77%",ON,"0,000",0,"5,00","5,00",1.700,1.989,1,884.947.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.962.826.000,161.231.000,1.130.028.000,83.050.000,1.046.978.000,234.514.919,1.281.492.919,Nível 2,"30,34%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.515,0,65,11.450,-,
rnew4,"0,92","0,81","1,51",-,"-24,59%",PN,"0,000",0,"5,53","5,53",7.710,9.329,3,884.947.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.962.826.000,161.231.000,1.130.028.000,83.050.000,1.046.978.000,234.514.919,1.281.492.919,Nível 2,"30,34%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.515,0,65,11.450,-,
romi3,"9,10","8,99","14,32","11,02","-35,87%",ON,"0,000",38,"0,01","0,01",74.399,979.091,18,1.199.632.000,"0,7829","0,8100","3,47%","0,0000","3,47%",2.404.814.000,1.450.752.000,731.097.000,239.575.000,491.522.000,847.853.798,1.339.375.798,Novo Mercado,"53,53%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,39.806,300,98,39.408,-,
rpad3,"6,80","0,00","10,00","1,18","-13,92%",ON,"0,000",0,"10,00","10,00",500,0,1,1.034.621.000,"0,0000","0,0805","0,00%","0,0000","0,00%",1.044.504.000,55.753.000,0,53.751.000,-53.751.000,664.395.188,610.644.188,,"19,55%",Financeiro e Outros,Intermediários Financeiros,Bancos,13.593,7,1.823,11.763,-,
rpad5,"9,09","7,21","9,09","5,83","21,36%",PNA,"0,000",0,"10,00","10,00",110,0,1,1.034.621.000,"0,4992","0,5304","6,25%","0,0000","6,25%",1.044.504.000,55.753.000,0,53.751.000,-53.751.000,664.395.188,610.644.188,,"19,55%",Financeiro e Outros,Intermediários Financeiros,Bancos,13.593,7,1.823,11.763,-,
rpad6,"6,22","6,22","9,56",-,"-15,83%",PNB,"0,000",0,"2,00","2,00",18,121,1,1.034.621.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.044.504.000,55.753.000,0,53.751.000,-53.751.000,664.395.188,610.644.188,,"19,55%",Financeiro e Outros,Intermediários Financeiros,Bancos,13.593,7,1.823,11.763,-,
rpmg3,"2,56","1,99","3,28",-,"17,97%",ON,"0,000",0,"10,00","10,00",800,1.656,2,-5.774.748.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.364.062.000,6.935.236.000,1.915.000,4.166.000,-2.251.000,173.290.570,171.039.570,,"32,26%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,6.436,0,39,6.397,-,
rrrp3,"22,87","22,87","35,83","1,91","-28,13%",ON,"0,460",324,"0,94","0,94",4.372.270,140.131.254,1.115,4.944.065.000,"0,0000","0,3850","0,00%","0,0000","0,00%",21.740.723.000,4.119.135.000,11.112.574.000,1.583.964.000,9.528.610.000,9.343.925.847,18.872.535.847,Novo Mercado,"99,27%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,43.503,1.206,528,41.769,-,
rsid3,"2,47","2,45","6,10",-,"-40,91%",ON,"0,000",0,"5,21","5,21",4.566,18.264,7,-907.084.000,"0,0000","0,0000","0,00%","0,0000","0,00%",529.778.000,283.033.000,330.358.000,38.596.000,291.762.000,49.400.000,341.162.000,Novo Mercado,"98,77%",Consumo Cíclico,Construção Civil,Incorporações,4.530,45,74,4.411,-,
rsul3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,220.737.000,"2,4620","1,7987","26,94%","0,0000","26,94%",387.349.000,209.070.000,13.432.000,45.081.000,-31.649.000,133.494.538,101.845.538,,"23,74%",Bens Industriais,Material de Transporte,Material Rodoviário,497,3,18,476,-,
rsul4,"53,50","52,99","81,76","3,98","-27,69%",PN,"0,000",0,"5,05","5,05",101,8.076,2,220.737.000,"2,9120","2,1269","26,96%","0,0000","26,96%",387.349.000,209.070.000,13.432.000,45.081.000,-31.649.000,133.494.538,101.845.538,,"23,74%",Bens Industriais,Material de Transporte,Material Rodoviário,497,3,18,476,-,
sanb11,"24,39","24,39","31,37","6,60","-18,75%",,"0,426",147,"0,16","0,16",860.272,24.431.725,142,118.131.676.000,"1,6676","1,6102","3,44%","0,0000","3,44%",1.228.927.671.000,32.532.458.000,-,32.532.458.000,-,91.444.586.167,91.444.586.167,,"9,88%",Financeiro e Outros,Intermediários Financeiros,Bancos,248.528,1.075,16.492,230.961,-,1 ON (SANB3)
sanb3,"11,58","11,58","14,88","6,62","-18,79%",ON,"0,000",0,"1,45","1,45",407.013,5.417.343,12,118.131.676.000,"0,7941","0,7668","3,44%","0,0000","3,44%",1.228.927.671.000,32.532.458.000,-,32.532.458.000,-,91.444.586.167,91.444.586.167,,"9,88%",Financeiro e Outros,Intermediários Financeiros,Bancos,248.528,1.075,16.492,230.961,-,
sanb4,"12,90","12,90","16,49","6,54","-19,58%",PN,"0,000",0,"1,39","1,39",369.840,5.554.997,12,118.131.676.000,"0,8735","0,8435","3,44%","0,0000","3,44%",1.228.927.671.000,32.532.458.000,-,32.532.458.000,-,91.444.586.167,91.444.586.167,,"9,88%",Financeiro e Outros,Intermediários Financeiros,Bancos,248.528,1.075,16.492,230.961,-,
sapr11,"28,26","24,00","32,66","4,83","-1,26%",,"0,000",181,"0,03","0,03",356.440,9.306.648,34,10.179.802.000,"0,9006","0,7505","16,67%","0,0000","16,67%",19.737.405.000,3.143.582.000,6.385.299.000,1.438.986.000,4.946.313.000,8.541.333.593,13.487.646.593,Nível 2,"79,97%",Utilidade Pública,Água e Saneamento,Água e Saneamento,427.251,434,1.411,425.406,-,1 ON (SAPR3)
sapr3,"5,61","4,64","6,27","4,51","6,45%",ON,"0,000",0,"8,98","8,98",14.405,73.033,4,10.179.802.000,"0,1668","0,1390","16,67%","0,0000","16,67%",19.737.405.000,3.143.582.000,6.385.299.000,1.438.986.000,4.946.313.000,8.541.333.593,13.487.646.593,Nível 2,"79,97%",Utilidade Pública,Água e Saneamento,Água e Saneamento,427.251,434,1.411,425.406,-,
sapr4,"5,63","4,88","6,57","4,94","-1,05%",PN,"0,000",0,"18,80","18,80",103.438,546.153,21,10.179.802.000,"0,1835","0,1529","16,67%","0,0000","16,67%",19.737.405.000,3.143.582.000,6.385.299.000,1.438.986.000,4.946.313.000,8.541.333.593,13.487.646.593,Nível 2,"79,97%",Utilidade Pública,Água e Saneamento,Água e Saneamento,427.251,434,1.411,425.406,-,
sbfg3,"10,99","10,39","18,51","1,58","-4,60%",ON,"0,000",53,"0,14","0,14",151.914,1.930.827,62,2.990.420.000,"0,1358","0,1735","27,76%","0,0000","27,76%",8.440.562.000,4.570.986.000,2.934.367.000,765.340.000,2.169.027.000,2.681.702.650,4.850.729.650,Novo Mercado,"60,28%",Consumo Cíclico,Comércio,Produtos Diversos,35.151,451,168,34.532,-,
sbsp3,"88,92","71,13","99,58","1,62","25,01%",ON,"3,007",261,"0,13","0,13",1.709.981,142.424.317,1.275,37.908.972.000,"1,2760","1,4404","12,88%","0,0000","12,88%",76.134.948.000,8.169.783.000,23.857.232.000,3.669.008.000,20.188.224.000,60.777.697.551,80.965.921.551,Novo Mercado,"100,00%",Utilidade Pública,Água e Saneamento,Água e Saneamento,35.657,212,1.477,33.968,-,
scar3,"19,16","19,12","27,21","9,09","-16,08%",ON,"0,000",0,"5,00","5,00",13,343,1,1.670.550.000,"0,0000","1,7423","0,00%","1,7450","0,00%",3.011.838.000,629.835.000,1.274.475.000,130.536.000,1.143.939.000,1.106.247.032,2.250.186.032,Novo Mercado,"42,45%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,4.479,91,128,4.260,-,
sedu3,"23,80",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,415.869.000,"0,0000","0,0000","0,00%","0,0000","0,00%",4.075.470.000,1.324.326.000,1.941.717.000,216.679.000,1.725.038.000,6.238.667.820,7.963.705.820,,--%,Consumo Cíclico,Diversos,Serviços Educacionais,165,17,17,131,-,
seer3,"5,15","4,54","8,54",-,"-38,47%",ON,"0,000",26,"6,68","6,68",169.711,1.072.574,39,1.228.584.000,"0,0000","0,0000","0,00%","0,0000","0,00%",3.424.488.000,859.347.000,870.548.000,269.504.000,601.044.000,662.916.034,1.263.960.034,Novo Mercado,"40,60%",Consumo Cíclico,Diversos,Serviços Educacionais,14.484,65,110,14.309,-,
seql3,"2,93","2,93","15,80",-,"-65,93%",ON,"0,000",9,"17,79","17,79",2.150.515,838.701,330,593.879.000,,,%,,%,1.993.311.000,372.123.000,562.276.000,44.196.000,518.080.000,66.820.314,584.900.314,Novo Mercado,"96,56%",Bens Industriais,Transporte,Logística,17.527,341,144,17.042,-,
sgps3,"1,64","1,48","6,75",-,"-74,96%",ON,"0,000",0,"5,15","5,15",24.082,19.506,5,165.504.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.553.722.000,759.650.000,1.064.333.000,186.932.000,877.401.000,16.400.000,893.801.000,Novo Mercado,"47,08%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,1.967,33,49,1.885,-,
show3,"0,74","0,71","2,90",-,"-65,90%",ON,"0,000",0,"14,93","14,93",20.005,57.414,6,154.898.000,"0,0000","0,0000","0,00%","0,0000","0,00%",448.402.000,251.859.000,79.618.000,102.517.000,-22.899.000,49.885.345,26.986.345,Novo Mercado,"49,75%",Consumo Cíclico,Viagens e Lazer,Produção de Eventos e Shows,15.218,23,143,15.052,-,
shul3,"27,31","27,31","27,31","0,81","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,1.400.379.000,"0,2090","0,2220","6,21%","0,0000","6,21%",2.513.666.000,1.685.563.000,647.528.000,857.147.000,-209.619.000,5.316.258.674,5.106.639.674,,"56,37%",Bens Industriais,Máquinas e Equipamentos,Motores . Compressores e Outros,27.176,117,103,26.956,-,
shul4,"5,60","5,58","6,76","7,80","-15,92%",PN,"0,000",0,"0,99","0,99",33.600,223.104,9,1.400.379.000,"0,2299","0,3748","63,04%","0,0000","63,04%",2.513.666.000,1.685.563.000,647.528.000,857.147.000,-209.619.000,5.316.258.674,5.106.639.674,,"56,37%",Bens Industriais,Máquinas e Equipamentos,Motores . Compressores e Outros,27.176,117,103,26.956,-,
simh3,"3,70","3,70","9,82",-,"-61,09%",ON,"0,000",135,"0,02","0,02",2.988.487,21.517.106,184,3.319.225.000,"0,0195","0,0000","100,00%","0,0000","100,00%",80.918.879.000,27.842.355.000,55.291.643.000,14.007.110.000,41.284.533.000,3.230.249.972,44.514.782.972,Novo Mercado,"26,00%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,31.109,17,370,30.722,-,
slce3,"19,21","16,77","19,38","4,60","8,04%",ON,"0,183",85,"0,06","0,06",1.063.043,20.910.056,219,4.957.971.000,"1,2986","0,8300","36,09%","0,0000","36,09%",16.798.717.000,7.923.959.000,5.899.618.000,1.731.080.000,4.168.538.000,8.516.363.844,12.684.901.844,Novo Mercado,"43,82%",Consumo não Cíclico,Agropecuária,Agricultura,48.770,812,308,47.650,-,
sled3,"3,21",-,-,-,-%,ON,"0,000",0,"5,00","5,00",28,0,2,-381.277.000,"0,0000","0,0000","0,00%","0,0000","0,00%",64.369.000,21.688.000,35.982.000,98.000,35.884.000,16.497.693,52.381.693,Nível 2,"331,26%",Consumo Cíclico,Comércio,Produtos Diversos,13.881,24,32,13.825,-,
sled4,"1,60",-,-,-,-%,PN,"0,000",0,"11,93","11,93",9,0,4,-381.277.000,"0,0000","0,0000","0,00%","0,0000","0,00%",64.369.000,21.688.000,35.982.000,98.000,35.884.000,16.497.693,52.381.693,Nível 2,"331,26%",Consumo Cíclico,Comércio,Produtos Diversos,13.881,24,32,13.825,-,
smft3,"18,66","18,08","26,92","2,44","-25,75%",ON,"0,000",28,"0,12","0,12",691.065,18.340.865,85,5.259.473.000,"0,4537","0,4553","0,34%","0,0000","0,34%",16.388.051.000,3.952.119.000,5.176.269.000,2.967.226.000,2.209.043.000,10.939.281.113,13.148.324.113,Novo Mercado,"55,03%",Consumo Cíclico,Viagens e Lazer,Atividades Esportivas,9.866,367,61,9.438,-,
smls3,"22,40",-,-,-,-%,ON,"0,000",0,"7,18","7,18",8.604,0,11,679.678.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.734.722.000,1.641.477.000,0,64.721.000,-64.721.000,2.781.160.547,2.716.439.547,,--%,Consumo Cíclico,Diversos,Programas de Fidelização,1,0,1,0,-,
smto3,"24,92","23,75","32,84","5,41","-11,32%",ON,"0,173",118,"0,36","0,36",813.616,24.327.118,140,6.862.371.000,"1,2414","1,3479","8,58%","0,0000","8,58%",20.371.449.000,6.229.157.000,9.411.578.000,3.150.778.000,6.260.800.000,8.284.289.944,14.545.089.944,Novo Mercado,"38,54%",Consumo não Cíclico,Alimentos Processados,Açucar e Alcool,13.807,638,129,13.040,-,
snsy3,"11,00","4,90","19,46",-,"97,84%",ON,"0,000",0,"5,00","5,00",50,505,1,-1.962.798.000,"0,0000","0,0000","0,00%","0,0000","0,00%",542.903.000,326.727.000,171.256.000,13.959.000,157.297.000,50.078.058,207.375.058,,"44,32%",Materiais Básicos,Materiais Diversos,Materiais Diversos,1.733,0,57,1.676,-,
snsy5,"4,12","3,53","6,78",-,"6,46%",PNA,"0,000",0,"5,46","5,46",140,910,4,-1.962.798.000,"0,0000","0,0000","0,00%","0,0000","0,00%",542.903.000,326.727.000,171.256.000,13.959.000,157.297.000,50.078.058,207.375.058,,"44,32%",Materiais Básicos,Materiais Diversos,Materiais Diversos,1.733,0,57,1.676,-,
snsy6,"11,51","11,51","11,51",-,"0,00%",PNB,"0,000",0,"0,00","0,00",0,0,0,-1.962.798.000,"0,0000","0,0000","0,00%","0,0000","0,00%",542.903.000,326.727.000,171.256.000,13.959.000,157.297.000,50.078.058,207.375.058,,"44,32%",Materiais Básicos,Materiais Diversos,Materiais Diversos,1.733,0,57,1.676,-,
soja3,"10,55","10,55","18,73","9,13","-28,28%",ON,"0,000",8,"11,95","11,95",215,3.720,1,1.305.842.000,"0,1459","0,1487","1,87%","0,0000","1,87%",2.862.762.000,1.935.160.000,379.808.000,487.865.000,-108.057.000,1.427.648.619,1.319.591.619,Novo Mercado,"34,17%",Consumo não Cíclico,Agropecuária,Agricultura,41.501,2,412,41.087,-,
soma3,"5,95","5,53","8,21","1,48","-11,59%",ON,"0,000",15,"0,21","0,21",1.518.390,11.387.925,136,5.809.617.000,"0,1014","0,0882","13,04%","0,0000","13,04%",9.594.558.000,4.019.489.000,1.889.210.000,770.925.000,1.118.285.000,4.669.246.869,5.787.531.869,,"63,77%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,41.644,815,1.080,39.749,-,
sond3,"47,00","29,85","47,00","9,76","57,45%",ON,"0,000",0,"0,00","0,00",0,0,0,52.489.000,"5,5406","4,5849","17,25%","0,0000","17,25%",100.834.000,64.661.000,0,26.112.000,-26.112.000,104.308.000,78.196.000,,"13,02%",Bens Industriais,Construção e Engenharia,Engenharia Consultiva,784,14,7,763,-,
