Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
CRBM7,CRBM7,"60,00",PNC,07/04/2008,CARAÍBA METAIS S.A PNC,"0,00",,"0,00",,0,1.800.540.000,30/09/2009,1.576.670.000,30.009.000,"0,00%","-19,30","-3,11","0,00%","2,18","27,57","0,00%","-10,30","-8,0%","0,00%","1,00","-9,7%",,"0,78","-5,2%",,"1,99","-7,6%",,"11,26","-12,7%",,"0,0%","-11,3%",,"-9,02","2,24",,"-9,02","0,45",,"-1,6%","0,78",2.303.590.000,374.158.000,598.025.000,-223.867.000,1.636.090.000,827.347.000,576.655.000,1.651.000,15.449.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CRDE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CREM3,CREM3,"14,50",ON,24/10/2018,CREMER S.A. ON,"0,00",Medicamentos e Outros Produtos,"0,00",Medicamentos e Outros Produtos,0,465.117.000,30/09/2018,657.534.000,32.077.000,"0,00%","32,69","0,44","0,00%","2,45","5,91","0,00%","8,52","30,3%","0,00%","0,69","8,0%",,"0,67","2,1%",,"4,89","7,9%",,"-5,41","11,4%",,"0,0%","7,5%",,"7,07","1,29","0,00%","12,04","1,58",,"-0,3%","0,98",693.715.000,299.811.000,107.394.000,192.417.000,418.112.000,189.701.000,193.036.000,13.813.000,6.304.000,"-8,58%","88,36%","-37,30%","17,40%","16,14%",,,,,,,,,,,,,
CREM4,CREM4,"48,00",PN,07/05/2004,CREMER S.A. PN,"0,00",Medicamentos e Outros Produtos,"0,00",Medicamentos e Outros Produtos,0,1.539.700,30/09/2018,193.957.000,32.077.000,"0,00%","0,11","443,50","0,00%","0,01","5.913,93","0,00%","0,03","30,3%","0,00%","0,00","8,0%",,"0,00","2,1%",,"0,02","7,9%",,"-0,02","11,4%",,"0,0%","7,5%",,"2,09","1,29",,"3,55","1,58",,"-0,3%","0,98",693.715.000,299.811.000,107.394.000,192.417.000,418.112.000,189.701.000,193.036.000,13.813.000,6.304.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CRFB3,CRFB3,"5,86",ON NM,13/12/2024,CARREFOUR BR ON NM,"5,86",Comércio e Distribuição,"13,90",Alimentos,110.711.000,12.359.100.000,30/09/2024,30.666.100.000,2.109.060.000,"-5,02%","494,36","0,01","-8,44%","0,62","9,41","-14,58%","2,92","18,5%","-48,28%","0,11","3,7%","-52,93%","0,14","0,2%","-14,76%","-7,03","4,8%","-1,44%","-0,46","6,0%","-17,88%","0,0%","0,1%","-16,07%","5,04","0,96","24,53%","7,24","1,12",,"15,2%","1,29",88.593.000.000,22.287.000.000,3.980.000.000,18.307.000.000,40.097.000.000,19.842.000.000,28.369.000.000,1.079.000.000,221.000.000,,,,,,,,,,,,,,,,,,
CRIV3,CRIV3,"6,98",ON,25/03/2024,ALFA FINANCEIRA ON,"5,60",Intermediários Financeiros,"6,98",Soc. Crédito e Financiamento,0,718.542.000,31/12/2023,-,102.943.000,"0,00%","39,11","0,18","0,00%","0,68","10,28","0,00%",-,-,"22,46%",-,-,"19,93%",-,"0,0%","12,36%",-,"0,0%","10,21%",-,-,"-13,55%","0,0%","1,7%","-7,44%",-,-,"44,63%",-,-,,"-0,1%",-,13.610.400.000,,,,,1.058.750.000,,,-1.980.000,,,,,,,0,0,52.798.000,18.247.000,,,,,,,,
CRIV4,CRIV4,"6,74",PN,27/03/2024,ALFA FINANCEIRA PN,"5,32",Intermediários Financeiros,"7,06",Soc. Crédito e Financiamento,0,693.836.000,31/12/2023,-,102.943.000,"0,00%","37,77","0,18","0,00%","0,66","10,28","0,00%",-,-,"21,48%",-,-,"21,69%",-,"0,0%","20,40%",-,"0,0%","-3,09%",-,-,"-5,93%","3,6%","1,7%","-5,86%",-,-,"35,94%",-,-,,"-0,1%",-,13.610.400.000,,,,,1.058.750.000,,,-1.980.000,,,,,,,0,0,52.798.000,18.247.000,,,,,,,,
CRPG3,CRPG3,"26,51",ON,08/10/2024,CRISTAL ON,"26,51",Químicos,"40,65",Químicos Diversos,0,769.294.000,30/09/2024,678.820.000,29.019.000,"0,00%","-7,03","-3,77","0,00%","1,38","19,24","0,00%","-14,75","0,3%","-33,09%","1,28","-8,7%","-33,09%","0,90","-18,2%","-12,39%","1,85","-6,1%","-26,75%","2,88","-7,6%","141,19%","1,1%","-19,6%","20,44%","-28,90","3,89","3,31%","-13,02","0,02",,"-4,6%","0,71",850.695.000,12.323.000,102.797.000,-90.474.000,559.893.000,558.334.000,179.532.000,-10.674.000,-9.232.000,,,,,,,,,,,,,,,,,,
CRPG5,CRPG5,"21,45",PNA,12/12/2024,CRISTAL PNA,"21,30",Químicos,"37,42",Químicos Diversos,36.553,622.458.000,30/09/2024,531.984.000,29.019.000,"0,00%","-5,69","-3,77","-3,07%","1,11","19,24","-12,70%","-11,94","0,3%","-41,10%","1,03","-8,7%","-42,67%","0,73","-18,2%","49,41%","1,50","-6,1%","-52,32%","2,33","-7,6%","113,11%","1,3%","-19,6%","38,86%","-22,65","3,89","-8,98%","-10,20","0,02",,"-4,6%","0,71",850.695.000,12.323.000,102.797.000,-90.474.000,559.893.000,558.334.000,179.532.000,-10.674.000,-9.232.000,,,,,,,,,,,,,,,,,,
CRPG6,CRPG6,"21,48",PNB,13/12/2024,CRISTAL PNB,"21,39",Químicos,"37,16",Químicos Diversos,5.763,623.328.000,30/09/2024,532.854.000,29.019.000,"0,42%","-5,70","-3,77","-7,65%","1,12","19,24","-15,73%","-11,95","0,3%","-39,48%","1,03","-8,7%","-41,15%","0,73","-18,2%","52,69%","1,50","-6,1%","-56,01%","2,33","-7,6%","121,82%","1,3%","-19,6%","38,98%","-22,68","3,89","-5,56%","-10,22","0,02",,"-4,6%","0,71",850.695.000,12.323.000,102.797.000,-90.474.000,559.893.000,558.334.000,179.532.000,-10.674.000,-9.232.000,,,,,,,,,,,,,,,,,,
CRTP3,CRTP3,"86,50",ON,30/03/2006,CELULAR CRT PARTICIPAÇÕES S/A ON,"0,00",,"0,00",,0,2.878.810.000,31/12/2005,2.641.920.000,33.281.000,"0,00%","22,26","3,89","0,00%","2,38","36,37","0,00%","19,63","52,7%","0,00%","2,43","12,4%",,"1,57","10,9%",,"5,55","8,0%",,"8,19","12,4%",,"0,0%","10,7%",,"18,02","2,14",,"18,02","0,12",,"10,1%","0,64",1.834.100.000,142.728.000,379.616.000,-236.888.000,974.818.000,1.210.570.000,290.013.000,21.556.000,24.872.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CRTP5,CRTP5,"62,10",PNA,30/03/2006,CELULAR CRT PARTICIPAÇÕES S/A PNA,"0,00",,"0,00",,0,2.066.750.000,31/12/2005,1.829.860.000,33.281.000,"0,00%","15,98","3,89","0,00%","1,71","36,37","0,00%","14,09","52,7%","0,00%","1,75","12,4%",,"1,13","10,9%",,"3,98","8,0%",,"5,88","12,4%",,"0,0%","10,7%",,"12,48","2,14",,"12,48","0,12",,"10,1%","0,64",1.834.100.000,142.728.000,379.616.000,-236.888.000,974.818.000,1.210.570.000,290.013.000,21.556.000,24.872.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CRUZ3,CRUZ3,"27,59",ON,30/11/2015,SOUZA CRUZ ON,"0,00",,"0,00",,0,42.169.900.000,30/09/2015,42.192.400.000,1.528.450.000,"0,00%","25,31","1,09","0,00%","22,46","1,23","0,00%","20,74","61,1%","0,00%","6,61","31,9%",,"7,18","26,1%",,"62,03","34,6%",,"124,93","46,8%",,"0,0%","88,8%",,"19,27","1,19","0,00%","20,75","0,63",,"3,0%","1,09",5.869.180.000,1.182.820.000,1.160.400.000,22.417.000,4.329.390.000,1.877.350.000,1.543.160.000,414.172.000,344.582.000,"0,00%","0,00%","0,00%","48,81%","-15,77%",,,,,,,,,,,,,
CSAB3,CSAB3,"30,50",ON,05/01/2024,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA ON,"30,00",Previdência e Seguros,"35,01",Seguradoras,0,234.240.000,30/09/2023,-,7.680.000,"0,00%","58,43","0,52","0,00%","1,11","27,56","0,00%","18,86","-250,7%","1,43%","312,32","1.656,3%","-0,33%","0,57","534,5%","-11,46%",-,"3,0%","-44,82%",-,-,"22,86%","0,0%","1,9%","17,66%",-,-,"17,19%",-,-,,"-17,8%","0,00",413.543.000,0,0,0,0,211.654.000,466.000,3.872.000,0,,,,,,,,,,,,,,,,,,
CSAB4,CSAB4,"48,97",PN,28/12/2023,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA PN,"36,60",Previdência e Seguros,"50,00",Seguradoras,0,376.090.000,30/09/2023,-,7.680.000,"0,00%","93,81","0,52","0,00%","1,78","27,56","0,00%","30,28","-250,7%","18,29%","501,45","1.656,3%","0,00%","0,91","534,5%","8,01%",-,"3,0%","10,06%",-,-,"-10,93%","0,0%","1,9%","25,60%",-,-,"5,76%",-,-,,"-17,8%","0,00",413.543.000,0,0,0,0,211.654.000,466.000,3.872.000,0,,,,,,,,,,,,,,,,,,
CSAN3,CSAN3,"8,91",ON,13/12/2024,COSAN SA INDUSTRIA E COMERCIO ON,"8,91","Petróleo, Gás e Biocombustíveis","18,89","Exploração, Refino e Distribuição",156.900.000,16.631.100.000,30/09/2024,70.225.500.000,1.866.570.000,"-3,78%","7,44","1,20","-12,56%","0,83","10,67","-21,57%","2,01","30,1%","-46,22%","0,40","19,8%","-52,36%","0,11","10,4%","16,15%","1,14","5,7%","-19,26%","-0,26","6,6%","17,90%","5,1%","11,2%","11,18%","4,76","1,86","99,11%","8,49","3,42",,"34,2%","0,29",144.830.000.000,68.221.900.000,14.627.600.000,53.594.300.000,31.530.900.000,19.923.800.000,11.646.300.000,2.470.390.000,292.881.000,,,,,,,,,,,,,,,,,,
CSED3,CSED3,"2,99",ON NM,13/12/2024,CRUZEIRO EDU ON NM,"2,99",Diversos,"5,08",Serviços Educacionais,2.113.960,1.089.980.000,30/09/2024,1.452.340.000,364.543.000,"-2,92%","6,77","0,44","-11,80%","0,74","4,06","-11,80%","2,47","48,9%","-36,07%","0,44","17,6%","-41,14%","0,23","6,4%","47,74%","119,01","9,2%","-48,28%","-0,48","11,0%","-39,74%","5,5%","10,9%","0,00%","2,06","1,01","0,00%","3,29","0,72",,"11,5%","0,52",4.826.600.000,1.073.290.000,710.939.000,362.353.000,1.061.840.000,1.480.580.000,624.932.000,143.183.000,62.082.000,,,,,,,,,,,,,,,,,,
CSMG3,CSMG3,"22,70",ON,13/12/2024,COPASA MG ON,"17,77",Água e Saneamento,"25,81",Água e Saneamento,44.856.100,8.631.740.000,30/09/2024,13.701.000.000,380.253.000,"-1,99%","6,16","3,68","-10,56%","1,10","20,69","-5,06%","3,85","43,4%","32,79%","1,10","28,5%","22,95%","0,56","17,8%","50,55%","7,81","14,6%","26,57%","-1,77","16,1%","-18,03%","11,6%","17,8%","-14,22%","4,52","1,73","9,13%","6,11","0,78",,"10,3%","0,51",15.358.200.000,6.160.100.000,1.090.830.000,5.069.280.000,2.609.670.000,7.866.590.000,2.046.390.000,564.183.000,368.267.000,,,,,,,,,,,,,,,,,,
CSNA3,CSNA3,"10,69",ON,13/12/2024,CSN ON,"10,13",Siderurgia e Metalurgia,"17,75",Siderurgia,101.857.000,14.175.900.000,30/09/2024,46.326.800.000,1.326.090.000,"-4,38%","-10,27","-1,04","-4,21%","1,06","10,12","1,34%","2,50","26,5%","-30,97%","0,32","13,0%","-39,78%","0,15","-1,4%","54,84%","1,61","5,9%","-32,19%","-0,30","8,1%","-18,26%","11,9%","-10,3%","125,95%","4,95","1,34","64,07%","8,17","3,85",,"9,6%","0,45",96.877.600.000,51.631.700.000,19.480.800.000,32.150.900.000,34.892.600.000,13.418.300.000,11.066.600.000,1.025.020.000,-840.337.000,,,,,,,,,,,,,,,,,,
CSPC3,CSPC3,"1,24",ON,30/03/2005,COSIPA ON,"0,00",,"0,00",,0,0,31/12/2004,2.831.920.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"41,3%","0,00%",-,"38,6%",,-,"18,8%",,-,"27,1%",,-,"29,2%",,"0,0%","45,3%",,"1,43","1,43",,"1,43","1,48",,"41,2%","0,70",7.302.160.000,3.156.900.000,324.975.000,2.831.920.000,2.003.470.000,2.126.670.000,1.654.490.000,680.417.000,417.010.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSPC4,CSPC4,"1,20",PN,05/04/2005,COSIPA PN,"0,00",,"0,00",,0,0,31/12/2004,2.831.920.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"41,3%","0,00%",-,"38,6%",,-,"18,8%",,-,"27,1%",,-,"29,2%",,"0,0%","45,3%",,"1,43","1,43",,"1,43","1,48",,"41,2%","0,70",7.302.160.000,3.156.900.000,324.975.000,2.831.920.000,2.003.470.000,2.126.670.000,1.654.490.000,680.417.000,417.010.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSRN3,CSRN3,"13,60",ON,29/08/2024,COSERN ON,"13,00",Energia Elétrica,"27,04",Energia Elétrica,0,2.285.810.000,30/09/2024,4.894.810.000,168.074.000,"0,00%","4,16","3,27","0,00%","1,51","9,01","0,00%","2,42","30,5%","-45,96%","0,62","25,8%","-45,98%","0,39","14,9%","43,41%","4,64","16,0%","65,68%","-0,76","18,1%","4,17%","18,9%","36,3%","-5,85%","4,35","1,55","22,87%","5,17","1,99",,"3,0%","0,62",5.914.000.000,3.012.000.000,403.000.000,2.609.000.000,1.393.000.000,1.514.000.000,911.000.000,204.000.000,112.000.000,,,,,,,,,,,,,,,,,,
CSRN5,CSRN5,"15,10",PNA,29/08/2024,COSERN PNA,"15,00",Energia Elétrica,"25,20",Energia Elétrica,0,2.537.920.000,30/09/2024,5.146.920.000,168.074.000,"0,00%","4,62","3,27","0,00%","1,68","9,01","0,00%","2,68","30,5%","-39,52%","0,69","25,8%","-39,52%","0,43","14,9%","60,98%","5,15","16,0%","59,09%","-0,84","18,1%","-1,86%","18,7%","36,3%","0,81%","4,58","1,55","18,19%","5,44","1,99",,"3,0%","0,62",5.914.000.000,3.012.000.000,403.000.000,2.609.000.000,1.393.000.000,1.514.000.000,911.000.000,204.000.000,112.000.000,,,,,,,,,,,,,,,,,,
CSRN6,CSRN6,"15,50",PNB,28/08/2024,COSERN PNB,"14,50",Energia Elétrica,"23,96",Energia Elétrica,0,2.605.150.000,30/09/2024,5.214.150.000,168.074.000,"0,00%","4,75","3,27","0,00%","1,72","9,01","0,00%","2,75","30,5%","-35,30%","0,71","25,8%","-35,30%","0,44","14,9%","43,94%","5,28","16,0%","52,76%","-0,87","18,1%","14,82%","18,3%","36,3%","1,81%","4,63","1,55","11,07%","5,51","1,99",,"3,0%","0,62",5.914.000.000,3.012.000.000,403.000.000,2.609.000.000,1.393.000.000,1.514.000.000,911.000.000,204.000.000,112.000.000,,,,,,,,,,,,,,,,,,
CSTB3,CSTB3,"150,00",ON,07/11/2005,COMPANHIA SIDERÚRGICA DE TUBARÃO ON,"0,00",,"0,00",,0,0,30/09/2005,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"45,4%","0,00%",-,"40,8%",,-,"29,0%",,-,"21,1%",,-,"22,4%",,"0,0%","20,1%",,-,"2,60",,-,"0,14",,"31,9%","0,52",11.296.400.000,1.162.560.000,404.435.000,758.130.000,1.937.480.000,8.420.670.000,1.047.730.000,290.700.000,173.262.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSTB4,CSTB4,"147,69",PN,10/11/2005,COMPANHIA SIDERÚRGICA DE TUBARÃO PN,"0,00",,"0,00",,0,0,30/09/2005,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"45,4%","0,00%",-,"40,8%",,-,"29,0%",,-,"21,1%",,-,"22,4%",,"0,0%","20,1%",,-,"2,60",,-,"0,14",,"31,9%","0,52",11.296.400.000,1.162.560.000,404.435.000,758.130.000,1.937.480.000,8.420.670.000,1.047.730.000,290.700.000,173.262.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSUD3,CSUD3,"14,40",ON,13/12/2024,CSU DIGITAL ON,"14,40",Serviços Diversos,"20,53",Serviços Diversos,815.901,601.920.000,30/09/2024,599.962.000,41.800.000,"-0,69%","6,48","2,22","-9,83%","1,30","11,04","-6,13%","4,91","41,4%","-16,88%","1,08","22,0%","-23,04%","0,89","16,7%","74,27%","17,50","18,2%","-2,64%","-22,83","22,2%","-11,39%","6,3%","20,1%","25,53%","3,25","1,23","80,30%","4,90","0,17",,"4,9%","0,83",673.602.000,78.951.000,80.909.000,-1.958.000,185.854.000,461.386.000,140.819.000,29.767.000,22.150.000,,,,,,,,,,,,,,,,,,
CTIP3,CTIP3,"49,50",ON NM,29/03/2017,CETIP ON NM,"0,00",Serviços Financeiros Diversos,"0,00",Serviços Financeiros Diversos,0,13.017.500.000,31/03/2017,13.184.100.000,262.979.000,"0,00%","35,13","1,41","0,00%","8,76","5,65","0,00%","21,15","83,6%","0,00%","8,25","39,0%",,"3,77","23,5%",,"-71,28","17,8%",,"-14,32","24,6%",,"0,0%","24,9%",,"18,26","0,85","0,00%","21,42","0,67",,"13,4%","0,46",3.449.510.000,998.464.000,831.778.000,166.686.000,1.054.140.000,1.486.250.000,343.520.000,14.552.000,-66.790.000,"-78,06%","12,12%","23,74%","21,11%","39,82%",,,,,,,,,,,,,
CTKA3,CTKA3,"21,89",ON,21/11/2024,KARSTEN ON,"13,00","Tecidos, Vestuário e Calçados","21,89",Fios e Tecidos,1.912,135.827.000,30/09/2024,534.096.000,6.205.000,"0,00%","2,01","10,89","0,00%","-2,40","-9,12","10,00%","2,07","45,8%","21,61%","0,19","9,4%","45,93%","0,21","9,7%","-30,10%","0,69","10,1%","-30,71%","-0,55","13,0%","19,12%","0,0%","-119,4%","140,74%","6,32","1,74","116,00%","8,13","-8,00",,"16,6%","1,07",650.916.000,452.886.000,54.617.000,398.269.000,458.695.000,-56.602.000,171.855.000,23.325.000,26.584.000,,,,,,,,,,,,,,,,,,
CTKA4,CTKA4,"22,00",PN,13/12/2024,KARSTEN PN,"15,46","Tecidos, Vestuário e Calçados","22,49",Fios e Tecidos,13.585,136.510.000,30/09/2024,534.779.000,6.205.000,"-1,03%","2,02","10,89","9,34%","-2,41","-9,12","15,79%","2,08","45,8%","25,71%","0,20","9,4%","19,57%","0,21","9,7%","84,00%","0,70","10,1%","-43,79%","-0,55","13,0%","-15,33%","0,0%","-119,4%","62,87%","6,33","1,74","241,27%","8,14","-8,00",,"16,6%","1,07",650.916.000,452.886.000,54.617.000,398.269.000,458.695.000,-56.602.000,171.855.000,23.325.000,26.584.000,,,,,,,,,,,,,,,,,,
CTNM3,CTNM3,"7,13",ON,13/08/2024,COTEMINAS ON,"7,11","Tecidos, Vestuário e Calçados","10,13",Fios e Tecidos,16,218.435.000,30/09/2023,1.424.580.000,30.636.000,"0,00%","-0,33","-21,56","0,00%","-1,37","-5,20","0,00%","-0,51","-6,5%","-24,39%","0,27","-52,5%","-9,75%","0,08","-145,1%","67,73%","-0,23","-14,7%","-49,84%","-0,09","-17,6%","-21,75%","0,0%","414,7%","7,05%","-4,38","0,46","32,04%","-3,33","-8,52",,"-7,3%","0,28",2.906.590.000,1.357.050.000,150.899.000,1.206.150.000,802.601.000,-159.246.000,212.730.000,-82.333.000,-117.112.000,,,,,,,,,,,,,,,,,,
CTNM4,CTNM4,"0,86",PN,15/08/2024,COTEMINAS PN,"0,62","Tecidos, Vestuário e Calçados","2,25",Fios e Tecidos,488,26.347.000,30/09/2023,1.232.500.000,30.636.000,"0,00%","-0,04","-21,56","0,00%","-0,17","-5,20","0,00%","-0,06","-6,5%","-57,00%","0,03","-52,5%","-46,25%","0,01","-145,1%","-10,61%","-0,03","-14,7%","-51,62%","-0,01","-17,6%","-38,44%","0,0%","414,7%","-40,32%","-3,79","0,46","23,71%","-2,88","-8,52",,"-7,3%","0,28",2.906.590.000,1.357.050.000,150.899.000,1.206.150.000,802.601.000,-159.246.000,212.730.000,-82.333.000,-117.112.000,,,,,,,,,,,,,,,,,,
CTPC3,CTPC3,"0,20",ON,04/01/2012,CTM CITRUS SA ON,"0,00",Alimentos Processados,"0,00",Alimentos Diversos,0,2.596.200,30/06/2011,2.888.200,12.981.000,"0,00%","76,36","0,00","0,00%","1,08","0,19","0,00%","-16,86",-,"0,00%",-,-,,"0,10","0,0%",,-,"-0,6%",,-,-,,"0,0%","1,4%",,"-18,75",-,,"-18,75",-,,"-6,1%",-,26.880.000,310.000,18.000,292.000,650.000,2.411.000,0,104.000,344.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CTPC4,CTPC4,"6,50",PN,22/06/2007,CTM CITRUS SA PN,"0,00",Alimentos Processados,"0,00",Alimentos Diversos,0,84.377,30/06/2011,376.376,12.981.000,"0,00%","2,48","2,62","0,00%","0,03","185,73","0,00%","-0,55",-,"0,00%",-,-,,"0,00","0,0%",,-,"-0,6%",,-,-,,"0,0%","1,4%",,"-2,44",-,,"-2,44",-,,"-6,1%",-,26.880.000,310.000,18.000,292.000,650.000,2.411.000,0,104.000,344.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CTSA3,CTSA3,"1,55",ON,13/12/2024,SANTANENSE ON,"1,55","Tecidos, Vestuário e Calçados","5,91",Fios e Tecidos,1.673,43.128.800,31/12/2023,228.722.000,27.825.000,"-6,06%","-0,46","-3,40","-13,41%","0,20","7,79","-20,92%","-0,70","-30,3%","-61,73%","0,43","-62,0%","-70,31%","0,07","-94,6%","96,98%","-0,32","-10,0%","-64,07%","-0,16","-11,4%","-24,90%","0,0%","-43,6%","21,54%","-4,47","0,49","46,12%","-3,69","0,98",,"-27,4%","0,16",620.276.000,213.179.000,27.586.000,185.593.000,132.188.000,216.765.000,43.039.000,-12.089.000,-13.755.000,,,,,,,,,,,,,,,,,,
CTSA4,CTSA4,"0,90",PN,13/12/2024,SANTANENSE PN,"0,80","Tecidos, Vestuário e Calçados","2,51",Fios e Tecidos,6.642,25.042.500,31/12/2023,210.636.000,27.825.000,"-5,26%","-0,26","-3,40","-8,16%","0,12","7,79","-20,35%","-0,40","-30,3%","-56,31%","0,25","-62,0%","-58,72%","0,04","-94,6%","32,93%","-0,18","-10,0%","-68,66%","-0,09","-11,4%","-32,35%","0,0%","-43,6%","-17,31%","-4,11","0,49","9,69%","-3,40","0,98",,"-27,4%","0,16",620.276.000,213.179.000,27.586.000,185.593.000,132.188.000,216.765.000,43.039.000,-12.089.000,-13.755.000,,,,,,,,,,,,,,,,,,
CTSA8,CTSA8,"1,00",PND,22/12/2003,SANTANENSE PND,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,27.825.000,30/09/2023,204.023.000,27.825.000,"0,00%","-0,57","-1,77","0,00%","0,12","8,28","0,00%","-0,48","-22,4%","0,00%","0,26","-54,3%",,"0,04","-45,7%",,"0,54","-9,3%",,"-0,13","-10,7%",,"0,0%","-21,4%",,"-4,28","1,37",,"-3,48","0,91",,"-24,8%","0,17",632.088.000,209.949.000,33.751.000,176.198.000,192.847.000,230.512.000,52.517.000,-5.602.000,-22.745.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CTWR3,CTWR3,"100,00",ON,21/01/2003,BLUE TREE HOTELS ON,"0,00",,"0,00",,0,49.900.000,30/09/2007,41.818.000,499.000,"0,00%","9,76","10,25","0,00%","56,77","1,76","0,00%","-10,64","9,4%","0,00%","0,32","-3,0%",,"1,14","3,3%",,"3,79","-10,7%",,"-142,17","-21,9%",,"0,0%","581,9%",,"-8,91","1,45",,"-8,91","5,52",,"4,9%","3,60",43.733.000,4.855.000,12.937.000,-8.082.000,42.503.000,879.000,40.920.000,-642.000,-1.195.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CURY3,CURY3,"19,52",ON NM,13/12/2024,CURY S/A ON NM,"15,48",Construção Civil,"25,28",Incorporações,50.652.600,5.697.400.000,30/09/2024,5.374.710.000,291.875.000,"-2,35%","8,84","2,21","-5,06%","5,26","3,71","-14,39%","6,70","38,4%","27,34%","1,54","23,0%","17,78%","1,44","18,2%","52,99%","3,96","21,5%","94,54%","-59,63","36,2%","-28,15%","8,5%","59,4%","11,12%","6,11","2,21","0,00%","6,32","1,02",,"31,4%","0,94",3.957.290.000,1.102.530.000,1.425.210.000,-322.690.000,2.628.430.000,1.084.020.000,1.055.870.000,227.560.000,170.571.000,,,,,,,,,,,,,,,,,,
CVCB3,CVCB3,"1,96",ON NM,13/12/2024,CVC BRASIL ON NM,"1,71",Viagens e Lazer,"4,01",Viagens e Turismo,61.046.900,1.030.160.000,30/09/2024,1.284.430.000,525.591.000,"-4,85%","-8,84","-0,22","-18,33%","1,77","1,11","-7,55%","7,54","85,2%","-47,17%","0,67","8,9%","-44,00%","0,26","-7,6%","-22,05%","-4,62","3,5%","-66,54%","-0,97","5,0%","-32,17%","0,0%","-20,0%","-46,72%","3,55","0,91","-27,73%","9,41","1,24",,"22,3%","0,39",3.943.340.000,720.859.000,466.589.000,254.270.000,2.297.470.000,582.173.000,375.811.000,49.358.000,14.435.000,,,,,,,,,,,,,,,,,,
CXSE3,CXSE3,"15,66",ON NM,13/12/2024,CAIXA SEGURI ON NM,"11,18",Previdência e Seguros,"16,45",Seguradoras,64.539.800,46.980.000.000,30/09/2024,46.066.500.000,3.000.000.000,"-0,57%","13,34","1,17","7,78%","3,59","4,36","10,99%","-386,16",-,"39,76%",-,-,"30,23%","3,37","0,0%","70,17%","113,61","-0,9%","7,75%","114,51","-0,9%","-14,51%","6,9%","27,0%","0,00%","-378,66","1,47","0,00%","-378,65",-,,-,-,13.943.200.000,0,913.492.000,-913.492.000,1.284.480.000,13.069.000.000,0,-29.870.000,1.088.710.000,,,,,,,,,,,,,,,,,,
CYRE3,CYRE3,"18,05",PN,13/12/2024,CYRELA BRAZIL REALTY PN,"18,05",Construção Civil,"24,77",Incorporações,150.247.000,7.093.650.000,30/09/2024,9.518.130.000,393.000.000,"-1,10%","5,07","3,56","-1,90%","0,79","22,76","-16,78%","5,76","32,9%","-17,17%","0,99","17,2%","-22,85%","0,36","21,4%","93,49%","0,90","6,3%","-13,92%","5,17","7,6%","-44,09%","3,4%","15,7%","5,19%","7,33","3,45","100,61%","7,73","0,61",,"15,4%","0,37",19.574.000.000,5.466.320.000,3.041.850.000,2.424.480.000,11.094.500.000,8.944.690.000,2.029.650.000,381.008.000,473.101.000,,,,,,,,,,,,,,,,,,
