Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
bnbr3,"104,00","87,35","119,07","5,74","14,51%",ON,"0,000",0,"5,00","5,00",89,9.701,1,11.528.179.000,"3,5443","5,9690","68,41%","0,0000","68,41%",68.212.840.000,3.865.336.000,-,3.865.336.000,-,10.264.773.896,10.264.773.896,,"0,63%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.810,12,1.117,8.681,-,
boas3,"7,95",-,-,-,-%,ON,"0,000",0,"6,92","6,92",190.195,0,27,2.298.766.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.479.573.000,1.372.109.000,8.425.000,1.146.463.000,-1.138.038.000,4.212.250.618,3.074.212.618,,"100,20%",Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,2.342,232,0,2.110,-,
bobr3,"1,00","1,00","1,00",-,"0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,-20.664.000,"0,0000","0,0000","0,00%","0,0000","0,00%",882.398.000,471.450.000,314.760.000,67.301.000,247.459.000,431.333.081,678.792.081,,"27,26%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Limpeza,8.359,26,38,8.295,-,
bobr4,"2,39","1,50","2,55",-,"46,63%",PN,"0,000",0,"5,26","5,26",211,490,2,-20.664.000,"0,0000","0,0000","0,00%","0,0000","0,00%",882.398.000,471.450.000,314.760.000,67.301.000,247.459.000,431.333.081,678.792.081,,"27,26%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Limpeza,8.359,26,38,8.295,-,
bpac11,"32,60","28,65","38,05","2,41","9,99%",,"1,934",261,"0,03","0,03",624.747,23.178.114,117,53.075.585.000,"0,5491","0,5549","1,06%","0,0000","1,06%",515.198.859.000,464.636.740.000,-,74.884.747.000,-,125.033.169.884,125.033.169.884,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,1 ON (BPAC3)
bpac3,"15,89","12,81","18,80","1,65","18,41%",ON,"0,000",0,"12,00","12,00",100,1.816,1,53.075.585.000,"0,1830","0,1850","1,06%","0,0000","1,06%",515.198.859.000,464.636.740.000,-,74.884.747.000,-,125.033.169.884,125.033.169.884,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,
bpac5,"8,46","7,49","9,92","3,10","6,15%",PNA,"0,000",0,"5,00","5,00",140,1.317,1,53.075.585.000,"0,1830","0,1850","1,06%","0,0000","1,06%",515.198.859.000,464.636.740.000,-,74.884.747.000,-,125.033.169.884,125.033.169.884,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,
bpan4,"9,54","6,86","10,80","2,26","26,36%",PN,"0,000",73,"0,21","0,21",475.740,4.690.796,108,7.411.721.000,"0,0000","0,0000","0,00%","0,0000","0,00%",65.109.833.000,1.526.000,-,1.526.000,-,12.106.928.659,12.106.928.659,Nível 1,"24,16%",Financeiro e Outros,Intermediários Financeiros,Bancos,90.714,200,997,89.517,-,
bpar3,"120,60","120,60","123,83","5,42","-2,61%",ON,"0,000",0,"0,00","0,00",0,0,0,2.051.263.000,"0,0000","3,1948","0,00%","0,0000","0,00%",18.253.219.000,444.174.000,-,444.174.000,-,1.148.310.869,1.148.310.869,,"0,02%",Financeiro e Outros,Intermediários Financeiros,Bancos,334,2,113,219,-,
bpat33,"44,05",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,2.322.738.000,"0,0000","0,0000","0,00%","0,0000","0,00%",16.293.071.000,3.335.668.000,-,0,-,1.533.769.021,1.533.769.021,,--%,Financeiro e Outros,Intermediários Financeiros,Bancos,2.110,2,65,2.043,-,
bpha3,"0,62",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-292.294.000,"0,0000","0,0000","0,00%","0,0000","0,00%",70.490.000,11.206.000,75.325.000,809.000,74.516.000,70.110.299,144.626.299,Novo Mercado,--%,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,-,0,0,0,-,
brap3,"17,99","17,15","22,37","15,01","-0,99%",ON,"0,000",0,"5,43","5,43",22.543,447.479,13,8.451.831.000,"1,1228","1,0750","4,26%","0,0000","4,26%",8.508.543.000,294.978.000,0,294.731.000,-294.731.000,7.454.468.082,7.159.737.082,Nível 1,"71,56%",Materiais Básicos,Mineração,Minerais Metálicos,142.241,674,10.868,130.699,-,
brap4,"19,49","17,83","24,24","15,26","-0,86%",PN,"0,228",272,"0,48","0,48",2.014.344,41.112.761,108,8.451.831.000,"1,2350","1,1875","3,85%","0,0000","3,85%",8.508.543.000,294.978.000,0,294.731.000,-294.731.000,7.454.468.082,7.159.737.082,Nível 1,"71,56%",Materiais Básicos,Mineração,Minerais Metálicos,142.241,674,10.868,130.699,-,
brav3,"17,29","17,01","35,83","2,23","-46,85%",ON,"0,378",0,"0,94","0,94",4.372.270,140.131.254,1.115,4.944.065.000,"0,0000","0,3850","0,00%","0,0000","0,00%",21.740.723.000,4.119.135.000,11.112.574.000,1.583.964.000,9.528.610.000,8.025.657.123,17.554.267.123,Novo Mercado,"99,28%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,43.503,1.206,528,41.769,-,
brbi11,"15,22","10,08","16,25","9,07","36,38%",,"0,000",0,"1,50","1,50",138,2.229,1,845.754.000,"0,6600","0,7200","9,09%","0,0000","9,09%",12.890.065.000,12.801.815.000,11.469.969.000,12.775.547.000,-1.305.578.000,1.598.034.615,292.456.615,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,1 ON (BRBI3)
brbi3,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,845.754.000,"0,2200","0,1000","54,55%","0,0000","54,55%",12.890.065.000,12.801.815.000,11.469.969.000,12.775.547.000,-1.305.578.000,1.598.034.615,292.456.615,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,
brbi4,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,845.754.000,"0,2200","0,1000","54,55%","0,0000","54,55%",12.890.065.000,12.801.815.000,11.469.969.000,12.775.547.000,-1.305.578.000,1.598.034.615,292.456.615,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,
brfs3,"22,96","10,05","26,23",-,"116,40%",ON,"0,867",294,"1,04","1,04",2.007.047,31.671.202,426,15.753.752.000,"0,0000","0,0000","0,00%","0,0000","0,00%",61.790.182.000,29.096.680.000,22.317.584.000,11.937.082.000,10.380.502.000,38.629.585.728,49.010.087.728,Novo Mercado,"48,41%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,77.688,1.030,1.789,74.869,-,
brge11,"13,18","10,47","14,00",-,"25,17%",,"0,000",0,"5,00","5,00",10,0,1,1.882.208.000,"0,2637","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge12,"13,47","10,49","14,00",-,"24,95%",,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge3,"13,50","11,01","13,50",-,"21,95%",ON,"0,000",0,"2,00","2,00",96,0,1,1.882.208.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge5,"13,18","10,58","13,18",-,"22,95%",PNA,"0,000",0,"1,00","0,50",161,1.038,1,1.882.208.000,"0,2197","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge6,"12,92","10,26","13,80",-,"23,87%",PNB,"0,000",0,"5,00","5,00",4,0,1,1.882.208.000,"0,5274","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge7,"13,07","10,49","13,55",-,"24,59%",PN,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,3076","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge8,"13,17","10,58","13,17",-,"24,48%",PN,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,2197","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brit3,"3,11","2,77","4,75","2,80","-0,32%",ON,"0,000",0,"8,21","8,21",22.875,101.794,8,1.541.975.000,"0,0323","0,0872","169,58%","0,0000","169,58%",3.300.408.000,620.295.000,1.272.756.000,381.068.000,891.688.000,1.396.685.189,2.288.373.189,Novo Mercado,"20,04%",Comunicações,Telecomunicações,Telecomunicações,11.200,114,50,11.036,-,
briv3,"12,86","10,36","13,15",-,"21,32%",ON,"0,000",0,"5,00","5,00",10,132,1,1.711.530.000,"0,1583","0,0000","100,00%","0,0000","100,00%",27.667.699.000,693.223.000,-,693.223.000,-,1.128.165.605,1.128.165.605,,"18,00%",Financeiro e Outros,Intermediários Financeiros,Bancos,19.921,11,2.548,17.362,-,
briv4,"12,54","10,26","12,99","2,61","19,43%",PN,"0,000",0,"5,00","5,00",100,1.098,1,1.711.530.000,"0,3102","0,3273","5,49%","0,0000","5,49%",27.667.699.000,693.223.000,-,693.223.000,-,1.128.165.605,1.128.165.605,,"18,00%",Financeiro e Outros,Intermediários Financeiros,Bancos,19.921,11,2.548,17.362,-,
brkm3,"18,49","15,69","26,66",-,"-6,05%",ON,"0,000",0,"7,40","7,40",4.311,114.931,8,85.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",97.061.000.000,37.837.000.000,46.426.000.000,17.329.000.000,29.097.000.000,14.861.311.564,43.958.311.564,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brkm5,"18,84","16,00","27,42",-,"-0,16%",PNA,"0,234",195,"8,23","8,23",993.794,27.249.831,306,85.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",97.061.000.000,37.837.000.000,46.426.000.000,17.329.000.000,29.097.000.000,14.861.311.564,43.958.311.564,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brkm6,"13,00","13,00","16,00",-,"-16,13%",PNB,"0,000",0,"2,00","2,00",79,0,1,85.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",97.061.000.000,37.837.000.000,46.426.000.000,17.329.000.000,29.097.000.000,14.861.311.564,43.958.311.564,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brml3,"8,26",-,-,-,-%,ON,"0,000",0,"0,27","0,27",987.664,0,241,13.074.178.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.799.982.000,1.403.951.000,1.994.797.000,1.061.809.000,932.988.000,6.770.891.280,7.703.879.280,,--%,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,1,0,1,0,-,
brpr3,"131,17","128,00","155,00",-,"-15,37%",ON,"0,000",0,"5,00","5,00",35,4.591,2,1.136.906.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.582.209.000,320.900.000,82.200.000,161.669.000,-79.469.000,60.919.545,-18.549.455,,"142,02%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,5.501,147,30,5.324,-,
brqb3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,220.671.000,"0,3052","0,0451","85,22%","0,0000","85,22%",372.260.000,242.377.000,12.690.000,130.082.000,-117.392.000,0,-117.392.000,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,19,0,1,18,-,
brsr3,"13,35","11,11","14,98","5,04","14,30%",ON,"0,000",0,"10,00","10,00",142,1.911,6,10.288.368.000,"0,9173","0,6722","26,72%","0,0000","26,72%",137.934.328.000,4.682.751.000,-,4.682.751.000,-,5.035.677.225,5.035.677.225,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
brsr5,"17,30","14,11","19,88","3,28","-1,70%",PNA,"0,000",0,"5,00","5,00",2,0,1,10.288.368.000,"0,9327","0,5682","39,07%","0,0000","39,07%",137.934.328.000,4.682.751.000,-,4.682.751.000,-,5.035.677.225,5.035.677.225,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
brsr6,"11,27","10,30","15,14","4,88","2,73%",PNB,"0,000",69,"0,03","0,03",194.866,2.638.486,54,10.288.368.000,"0,9173","0,5499","40,05%","0,0000","40,05%",137.934.328.000,4.682.751.000,-,4.682.751.000,-,5.035.677.225,5.035.677.225,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
bsev3,"9,00",-,-,-,-%,ON,"0,000",0,"3,00","3,00",7.621,68.589,6,-847.034.000,"0,0000","0,0000","0,00%","0,0000","0,00%",11.839.684.000,3.701.121.000,7.636.892.000,981.607.000,6.655.285.000,9.183.864.834,15.839.149.834,,--%,Consumo não Cíclico,Alimentos Processados,Açucar e Alcool,1,0,1,0,-,
bsli3,"9,23","7,78","12,80","0,75","-13,01%",ON,"0,000",0,"12,00","12,00",1,12,1,2.582.437.000,"0,0457","0,0696","52,39%","0,0000","52,39%",49.184.951.000,4.774.799.000,-,4.774.799.000,-,3.605.377.120,3.605.377.120,,"19,29%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.746,0,35,2.711,-,
bsli4,"8,64","8,31","15,67","0,89","-12,11%",PN,"0,000",0,"2,00","2,00",8,89,1,2.582.437.000,"0,0503","0,0766","52,39%","0,0000","52,39%",49.184.951.000,4.774.799.000,-,4.774.799.000,-,3.605.377.120,3.605.377.120,,"19,29%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.746,0,35,2.711,-,
bttl4,"11.091,73",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,76.840.000,"0,0000","0,0000","0,00%","0,0000","0,00%",97.711.000,27.879.000,0,5.279.000,-5.279.000,80.990.096,75.711.096,,"12,92%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,941,0,12,929,-,
cali3,"26,00","15,17","28,38","2,38","61,99%",ON,"0,000",0,"2,00","2,00",100,0,1,28.348.000,"0,4468","0,6178","38,27%","0,0000","38,27%",222.486.000,52.969.000,47.654.000,6.657.000,40.997.000,96.745.246,137.742.246,,"12,05%",Consumo Cíclico,Construção Civil,Incorporações,337,0,5,332,-,
cali4,"50,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,28.348.000,"0,0000","0,0000","0,00%","0,0000","0,00%",222.486.000,52.969.000,47.654.000,6.657.000,40.997.000,96.745.246,137.742.246,,"12,05%",Consumo Cíclico,Construção Civil,Incorporações,337,0,5,332,-,
camb3,"12,25","8,28","12,68","3,11","42,61%",ON,"0,000",0,"5,02","5,02",6.303,71.854,3,272.935.000,"0,1382","0,3810","175,63%","0,0000","175,63%",383.801.000,186.172.000,3.733.000,38.192.000,-34.459.000,517.869.730,483.410.730,,"49,47%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,5.454,16,41,5.397,-,
camb4,"6,25",-,-,"0,43",-%,PN,"0,000",0,"4,00","2,40",41,233,1,272.935.000,"0,1382","0,0271","80,40%","0,0000","80,40%",383.801.000,186.172.000,3.733.000,38.192.000,-34.459.000,517.869.730,483.410.730,,"49,47%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,5.454,16,41,5.397,-,
caml3,"8,23","6,62","10,02","3,34","16,74%",ON,"0,000",7,"0,21","0,21",112.752,989.963,35,2.999.422.000,"0,2157","0,2023","6,19%","0,0000","6,19%",9.213.881.000,5.087.060.000,4.176.642.000,1.225.614.000,2.951.028.000,2.880.500.000,5.831.528.000,Novo Mercado,"27,03%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,42.039,90,118,41.831,-,
cash3,"3,68","2,67","5,30",-,"36,80%",ON,"0,000",88,"0,43","0,43",587.488,4.464.909,119,533.193.000,"0,0000","0,0000","0,00%","0,0000","0,00%",673.295.000,513.217.000,829.000,451.376.000,-450.547.000,320.782.895,-129.764.105,Novo Mercado,"75,09%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,162.356,0,794,161.562,-,
casn3,"8,77","8,77","8,77","0,13","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,2.115.433.000,"0,0220","0,0111","49,50%","0,0000","49,50%",5.013.558.000,773.829.000,2.099.947.000,271.109.000,1.828.838.000,8.529.097.213,10.357.935.213,,"0,01%",Utilidade Pública,Água e Saneamento,Água e Saneamento,100,0,20,80,-,
casn4,"6,07","6,07","6,07",-,"0,00%",PN,"0,000",0,"0,00","0,00",0,0,0,2.115.433.000,"0,0240","0,0000","100,00%","0,0000","100,00%",5.013.558.000,773.829.000,2.099.947.000,271.109.000,1.828.838.000,8.529.097.213,10.357.935.213,,"0,01%",Utilidade Pública,Água e Saneamento,Água e Saneamento,100,0,20,80,-,
cata3,"103,61",-,-,"18,97",-%,ON,"0,000",0,"0,00","0,00",0,0,0,189.832.000,"19,7394","19,6512","0,45%","0,0000","0,45%",371.061.000,235.202.000,118.462.000,53.882.000,64.580.000,14.940.355,79.520.355,,"17,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,142,0,6,136,-,
cata4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,189.832.000,"138,5280","149,9916","8,28%","0,0000","8,28%",371.061.000,235.202.000,118.462.000,53.882.000,64.580.000,14.940.355,79.520.355,,"17,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,142,0,6,136,-,
cbav3,"5,67","3,64","7,54",-,"35,97%",ON,"0,000",52,"0,43","0,43",937.199,3.889.376,152,4.175.237.000,"0,3458","0,0000","100,00%","0,0000","100,00%",13.776.828.000,4.928.216.000,5.372.640.000,1.963.822.000,3.408.818.000,3.691.582.192,7.100.400.192,Novo Mercado,"31,40%",Materiais Básicos,Mineração,Minerais Metálicos,15.903,606,249,15.048,-,
cbee3,"14,22","9,00","19,99",-,"-5,20%",ON,"0,000",0,"3,00","3,00",1,0,1,5.377.524.000,"0,0000","0,0000","0,00%","0,0000","0,00%",18.143.606.000,3.339.284.000,6.333.983.000,438.876.000,5.895.107.000,3.612.374.941,9.507.481.941,,"0,19%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.061,9,29,1.023,-,
ccro3,"12,29","11,37","14,22","3,44","5,58%",ON,"0,561",68,"2,72","2,72",15.645.295,218.095.412,1.091,13.158.104.000,"0,0365","0,2659","627,42%","0,0000","627,42%",55.405.606.000,10.281.542.000,31.232.878.000,6.371.553.000,24.861.325.000,24.825.800.000,49.687.125.000,Novo Mercado,"49,10%",Bens Industriais,Transporte,Exploração de Rodovias,45.956,1.225,336,44.395,-,
ccxc3,"1,16",-,-,-,-%,ON,"0,000",0,"5,00","3,00",60,121,1,-74.731.000,,,%,,%,842.000,842.000,0,31.000,-31.000,1.973.426,1.942.426,Novo Mercado,--%,Financeiro e Outros,Outros,Outros,1.304,0,6,1.298,-,
ceab3,"11,67","4,92","12,52",-,"128,82%",ON,"0,000",80,"0,48","0,48",208.382,2.123.413,86,3.142.334.000,"0,0000","0,0000","0,00%","0,0000","0,00%",8.612.798.000,3.907.709.000,1.320.422.000,815.099.000,505.323.000,3.597.219.944,4.102.542.944,Novo Mercado,"32,93%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,37.598,311,209,37.078,-,
cebr3,"18,98","14,32","27,30","10,00","28,77%",ON,"0,000",0,"5,00","5,00",100,2.160,1,1.027.527.000,"1,4914","0,7376","50,54%","0,0000","50,54%",1.405.008.000,719.118.000,0,632.787.000,-632.787.000,1.314.958.040,682.171.040,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cebr5,"16,40","13,79","22,87","11,57","14,29%",PNA,"0,000",0,"5,00","5,00",200,3.736,1,1.027.527.000,"1,4914","0,7376","50,54%","0,0000","50,54%",1.405.008.000,719.118.000,0,632.787.000,-632.787.000,1.314.958.040,682.171.040,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cebr6,"17,51","15,16","24,00","11,92","9,57%",PNB,"0,000",0,"5,00","5,00",200,4.252,1,1.027.527.000,"1,6405","0,8114","50,54%","0,0000","50,54%",1.405.008.000,719.118.000,0,632.787.000,-632.787.000,1.314.958.040,682.171.040,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cedo3,"22,00","16,99","39,00",-,"29,49%",ON,"0,000",0,"5,00","5,00",12,0,1,231.462.000,"0,0000","0,0000","0,00%","0,0000","0,00%",890.868.000,450.180.000,345.212.000,5.326.000,339.886.000,221.545.443,561.431.443,Nível 1,"61,31%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,2.227,4,28,2.195,-,
cedo4,"22,36","13,99","31,42",-,"47,59%",PN,"0,000",0,"5,00","5,00",34,966,1,231.462.000,"0,0000","0,0000","0,00%","0,0000","0,00%",890.868.000,450.180.000,345.212.000,5.326.000,339.886.000,221.545.443,561.431.443,Nível 1,"61,31%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,2.227,4,28,2.195,-,
ceeb3,"38,70","34,19","41,01","7,29","7,71%",ON,"0,000",0,"5,00","5,00",2,0,1,6.904.000.000,"4,5632","2,8207","38,19%","0,0000","38,19%",28.531.000.000,5.802.000.000,14.534.000.000,1.173.000.000,13.361.000.000,12.563.083.113,25.924.083.113,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceeb5,"39,00","33,88","39,01","6,24","-0,03%",PNA,"0,000",0,"0,10","0,10",55,0,1,6.904.000.000,"2,0311","2,4349","19,88%","0,0000","19,88%",28.531.000.000,5.802.000.000,14.534.000.000,1.173.000.000,13.361.000.000,12.563.083.113,25.924.083.113,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceeb6,"60,68",-,-,"4,41",-%,PNB,"0,000",0,"0,00","0,00",0,0,0,6.904.000.000,"4,9829","2,6784","46,25%","0,0000","46,25%",28.531.000.000,5.802.000.000,14.534.000.000,1.173.000.000,13.361.000.000,12.563.083.113,25.924.083.113,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceed3,"13,99","11,22","30,00",-,"-53,37%",ON,"0,000",0,"5,00","5,00",2,0,1,-3.539.613.000,,,%,,%,7.750.661.000,2.729.911.000,4.844.992.000,1.149.153.000,3.695.839.000,955.872.195,4.651.711.195,,"4,88%",Utilidade Pública,Energia Elétrica,Energia Elétrica,586,0,210,376,-,
ceed4,"20,00","20,00","25,00",-,"-16,67%",PN,"0,000",0,"2,00","2,00",4,0,1,-3.539.613.000,,,%,,%,7.750.661.000,2.729.911.000,4.844.992.000,1.149.153.000,3.695.839.000,955.872.195,4.651.711.195,,"4,88%",Utilidade Pública,Energia Elétrica,Energia Elétrica,586,0,210,376,-,
cegr3,"70,00","66,78","70,00","1,73","4,82%",ON,"0,000",0,"4,00","4,00",2,0,1,1.349.113.000,"0,7551","1,2113","60,41%","0,0000","60,41%",4.660.577.000,1.283.657.000,1.154.040.000,540.424.000,613.616.000,18.174.641.240,18.788.257.240,,"0,16%",Utilidade Pública,Gás,Gás,159,6,11,142,-,
cepe3,"125,26",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,1.632.000.000,"0,5423","0,0000","100,00%","0,0000","100,00%",14.505.000.000,4.263.000.000,8.838.000.000,1.307.000.000,7.531.000.000,8.662.392.210,16.193.392.210,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1.644,44,209,1.391,-,
